repo_name,stars
anthropics/skills,45.0
microsoft/markitdown,44.0
t8y2/dbx,44.0
virgiliojr94/book-to-skill,43.0
nexu-io/open-design,43.0
armory3d/armorpaint,43.0
ahegazy0/linux-basics-for-hackers-notes,42.0
NousResearch/hermes-agent,42.0
yuliskov/SmartTube,42.0
petergyang/no-ai-slop,41.0
k1tbyte/Wand-Enhancer,41.0
bojieli/ai-agent-book,41.0
harry0703/MoneyPrinterTurbo,40.0
vorssaint/vorssaint-utils,40.0
Sonarr/Sonarr,40.0
yt-dlp/yt-dlp,39.0
omacom/omarchy,39.0
aoguai/LiYing,39.0
msitarzewski/agency-agents,39.0
multica-ai/andrej-karpathy-skills,39.0
BrawlerRectify/kpvwgise,38.0
donnemartin/system-design-primer,38.0
Yuan1z0825/nature-skills,38.0
sumimakito/Mac-Duo,38.0
asgeirtj/system_prompts_leaks,38.0
VoltAgent/awesome-design-md,38.0
TencentCloud/CubeSandbox,37.0
D4Vinci/Scrapling,37.0
zhishile/codex-auth-helper,37.0
webadderallorg/Recordly,36.0
openaiotlab/CUHK-X,36.0
SpaceDudem/text-humanizer,36.0
mizzlelover/gongwen-gbt9704-skill,36.0
trimstray/the-book-of-secret-knowledge,35.0
codecrafters-io/build-your-own-x,34.0
coreyhaines31/marketingskills,34.0
router-for-me/CLIProxyAPI,33.0
MG1937/ASC,33.0
Panniantong/Agent-Reach,33.0
elder-plinius/CL4R1T4S,32.0
vxcontrol/pentagi,32.0
adtexterry-lgtm/unigit-ecosystem,32.0
garrytan/gstack,32.0
headroomlabs-ai/headroom,32.0
clash-verge-rev/clash-verge-rev,32.0
usestrix/strix,31.0
grqz/grqz,31.0
dataelement/dsh-desktop,31.0
rohitg00/ai-engineering-from-scratch,31.0
Tencent/WeKnora,31.0
victordibia/designing-multiagent-systems,31.0
tigerless-labs/agent-memory,31.0
abue-ammar/tinycast,31.0
rakanki911/DLSS5-Swapper,31.0
achimala/dream-loop,30.0
pbakaus/impeccable,30.0
ashemag/human-atlas,30.0
jingyaogong/minimind,30.0
Tencent-Hunyuan/AuK,30.0
